Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.03","Whey, condensed","2019","2019","tonnes","510740","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.03","Whey, condensed","2020","2020","tonnes","521830","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1961","1961","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1962","1962","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1963","1963","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1964","1964","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1965","1965","tonnes","2500","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1966","1966","tonnes","3000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1967","1967","tonnes","3000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1968","1968","tonnes","3000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1969","1969","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1970","1970","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1971","1971","tonnes","4200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1972","1972","tonnes","4200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1973","1973","tonnes","4500","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1974","1974","tonnes","7000","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1975","1975","tonnes","4779","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1976","1976","tonnes","5141","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1977","1977","tonnes","3162","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1978","1978","tonnes","7121","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1979","1979","tonnes","6976","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1980","1980","tonnes","6584","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1981","1981","tonnes","5180","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1982","1982","tonnes","6711","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1983","1983","tonnes","6416","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1984","1984","tonnes","4037","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1985","1985","tonnes","3412","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1986","1986","tonnes","5173","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1987","1987","tonnes","8505","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1988","1988","tonnes","8258","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1989","1989","tonnes","8450","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1990","1990","tonnes","8510","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1991","1991","tonnes","3884","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1992","1992","tonnes","2652","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1993","1993","tonnes","3582","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1994","1994","tonnes","5220","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1995","1995","tonnes","4800","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1996","1996","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1997","1997","tonnes","3200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1998","1998","tonnes","2700","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","1999","1999","tonnes","2700","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2000","2000","tonnes","2700","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2001","2001","tonnes","2700","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2002","2002","tonnes","7998","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2003","2003","tonnes","3000","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2004","2004","tonnes","3000","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2005","2005","tonnes","3000","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2006","2006","tonnes","3000","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2007","2007","tonnes","3000","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2008","2008","tonnes","3000","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2009","2009","tonnes","1200","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2010","2010","tonnes","1800","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2011","2011","tonnes","1800","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2012","2012","tonnes","1800","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2013","2013","tonnes","4800","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2014","2014","tonnes","15000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2015","2015","tonnes","40000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2016","2016","tonnes","60000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2017","2017","tonnes","75000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2018","2018","tonnes","90000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2019","2019","tonnes","250820","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22130.02","Whey, dry","2020","2020","tonnes","239530","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1961","1961","tonnes","10400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1962","1962","tonnes","9165","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1963","1963","tonnes","9600","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1964","1964","tonnes","9786","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1965","1965","tonnes","10097","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1966","1966","tonnes","10330","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1967","1967","tonnes","18144","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1968","1968","tonnes","20000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1969","1969","tonnes","8000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1970","1970","tonnes","7600","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1971","1971","tonnes","6990","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1972","1972","tonnes","6400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1973","1973","tonnes","2400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1974","1974","tonnes","2213","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1975","1975","tonnes","2144","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1976","1976","tonnes","2799","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1977","1977","tonnes","2292","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1978","1978","tonnes","1681","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1979","1979","tonnes","2242","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1980","1980","tonnes","1961","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1981","1981","tonnes","1637","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1982","1982","tonnes","2581","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1983","1983","tonnes","2474","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1984","1984","tonnes","2197","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1985","1985","tonnes","2719","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1986","1986","tonnes","2640","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1987","1987","tonnes","2593","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1988","1988","tonnes","2161","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1989","1989","tonnes","2308","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1990","1990","tonnes","2676","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1991","1991","tonnes","3157","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1992","1992","tonnes","2983","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1993","1993","tonnes","683","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1994","1994","tonnes","237","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1995","1995","tonnes","900","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1996","1996","tonnes","840","T","Unofficial figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1997","1997","tonnes","500","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1998","1998","tonnes","176","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","1999","1999","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2000","2000","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2001","2001","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2002","2002","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2003","2003","tonnes","200","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2004","2004","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2005","2005","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2006","2006","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2007","2007","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2008","2008","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2009","2009","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2010","2010","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2011","2011","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2012","2012","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2013","2013","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2014","2014","tonnes","0","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2015","2015","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2016","2016","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2017","2017","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2018","2018","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2019","2019","tonnes","4500","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22211","Whole milk powder","2020","2020","tonnes","4975.88","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22222.01","Whole milk, condensed","2019","2019","tonnes","4400","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22222.01","Whole milk, condensed","2020","2020","tonnes","4864.12","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1961","1961","tonnes","11067","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1962","1962","tonnes","11057","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1963","1963","tonnes","12235","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1964","1964","tonnes","13864","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1965","1965","tonnes","14557","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1966","1966","tonnes","12000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1967","1967","tonnes","12131","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1968","1968","tonnes","12000","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1969","1969","tonnes","12138","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1970","1970","tonnes","11067","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1971","1971","tonnes","10398","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1972","1972","tonnes","8925","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1973","1973","tonnes","6900","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1974","1974","tonnes","7590","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1975","1975","tonnes","3208","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1976","1976","tonnes","3128","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1977","1977","tonnes","3607","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1978","1978","tonnes","2948","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1979","1979","tonnes","2663","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1980","1980","tonnes","2806","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1981","1981","tonnes","3295","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1982","1982","tonnes","3367","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1983","1983","tonnes","3501","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1984","1984","tonnes","4041","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1985","1985","tonnes","3107","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1986","1986","tonnes","3109","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1987","1987","tonnes","2523","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1988","1988","tonnes","757","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1989","1989","tonnes","493","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1990","1990","tonnes","437","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1991","1991","tonnes","893","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1992","1992","tonnes","891","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1993","1993","tonnes","262","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1994","1994","tonnes","147","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1995","1995","tonnes","147","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1996","1996","tonnes","127","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1997","1997","tonnes","138","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1998","1998","tonnes","1096","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","1999","1999","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2000","2000","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2001","2001","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2002","2002","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2003","2003","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2004","2004","tonnes","0","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2005","2005","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2006","2006","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2007","2007","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2008","2008","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2009","2009","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2010","2010","tonnes","1100","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2011","2011","tonnes","12000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2012","2012","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2013","2013","tonnes","4000","E","Estimated value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2014","2014","tonnes","5866.48","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2015","2015","tonnes","4350.77","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2016","2016","tonnes","4411.01","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2017","2017","tonnes","4875.1","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2018","2018","tonnes","3094.74","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2019","2019","tonnes","15018.48","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22221.01","Whole milk, evaporated","2020","2020","tonnes","15322.71","I","Imputed value"
"QCL","Crops and livestock products","380","Italy","5510","Production","22230.01","Yoghurt","2019","2019","tonnes","69450","A","Official figure"
"QCL","Crops and livestock products","380","Italy","5510","Production","22230.01","Yoghurt","2020","2020","tonnes","66930","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1961","1961","tonnes","3855","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1962","1962","tonnes","3689","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1963","1963","tonnes","3305","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1964","1964","tonnes","3365","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1965","1965","tonnes","3950","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1966","1966","tonnes","6345","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1967","1967","tonnes","6207","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1968","1968","tonnes","6120","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1969","1969","tonnes","6387","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1970","1970","tonnes","7300","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1971","1971","tonnes","7006","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1972","1972","tonnes","7780","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1973","1973","tonnes","14399","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1974","1974","tonnes","13796","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1975","1975","tonnes","14262","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1976","1976","tonnes","14574","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1977","1977","tonnes","18568","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1978","1978","tonnes","19546","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1979","1979","tonnes","15216","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1980","1980","tonnes","20472","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1981","1981","tonnes","21958","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1982","1982","tonnes","16605","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1983","1983","tonnes","13227","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1984","1984","tonnes","16345","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1985","1985","tonnes","16525","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1986","1986","tonnes","28723","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1987","1987","tonnes","28381","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1988","1988","tonnes","23933","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1989","1989","tonnes","30138","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1990","1990","tonnes","45464","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1991","1991","tonnes","38200","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1992","1992","tonnes","29900","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1993","1993","tonnes","25200","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1994","1994","tonnes","18800","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1995","1995","tonnes","24800","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1996","1996","tonnes","23400","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1997","1997","tonnes","23500","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1998","1998","tonnes","22000","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","1999","1999","tonnes","36300","A","Official figure"
"QCL","Crops and livestock products","724","Spain","5510","Production","22241.01","Butter of cow milk","2000","2000","tonnes","38600","A","Official figure"
